"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5002,409,"hc_expand4_half_kernel(float*, __half const*, float const*, float const*, unsigned int, unsigned int)",5002,187154509882208,187154511057018,0,0,16,0,128,256,1,1,8388608,1,1
"KERNEL_DISPATCH","Agent 1",1,0,1755377,4975,165,"f32_to_f16_kernel(__half*, float const*, unsigned long)",4975,187154504137476,187154511281065,0,0,8,0,128,256,1,1,33554432,1,1
"KERNEL_DISPATCH","Agent 1",1,0,1755377,4976,4209,"Cijk_Alik_Bljk_HSS_BH_Bias_HA_S_SAV_UserArgs_MT64x64x32_MI16x16x1_SN_LDSB0_AFC1_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA0_DTVB1_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSUAMB_GLS0_ISA1201_IU1_K1_LDSTI0_LBSPPA128_LBSPPB0_LBSPPM0_LPA16_LPB0_LPM0_LRVW8_LWPMn1_MIAV1_MIWT2_2_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB2_ONLL1_PGR2_PLR1_PKA0_SIA3_SS0_SPO0_SRVW0_SSO0_SVW8_SK0_SKFTR0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA1_VWB1_WSGRA0_WSGRB0_WS32_WG32_4_1",4976,187154511285985,187154511549388,13312,0,160,0,128,128,1,1,128,32,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5003,493,"rms_norm_plain_kernel(float*, float const*, unsigned int, unsigned int, float)",5003,187154511061258,187154511556942,1024,0,16,0,128,256,1,1,524288,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5007,452,"f32_to_f16_kernel(__half*, float const*, unsigned long)",5007,187154511560942,187154511653863,0,0,8,0,128,256,1,1,8388608,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5008,8298,"Cijk_Alik_Bljk_HSS_BH_Bias_HA_S_SAV_UserArgs_MT64x64x32_MI16x16x1_SN_LDSB0_AFC1_AFEM1_AFEM1_ASEM1_CLR0_CADS0_DTLA0_DTLB0_DTVA0_DTVB1_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSUAMB_GLS0_ISA1201_IU1_K1_LDSTI0_LBSPPA128_LBSPPB0_LBSPPM0_LPA16_LPB0_LPM0_LRVW8_LWPMn1_MIAV1_MIWT2_2_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB2_ONLL1_PGR2_PLR1_PKA0_SIA3_SS0_SPO0_SRVW0_SSO0_SVW8_SK0_SKFTR0_SKXCCM0_TLDS2_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA1_VWB1_WSGRA0_WSGRB0_WS32_WG32_4_1",5008,187154511658103,187154511708144,13312,0,160,0,128,128,1,1,512,32,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5009,455,"void router_select_warp_topk_kernel<256u>(int*, float*, float*, float const*, int const*, float const*, int const*, int, unsigned int, unsigned int, unsigned int, float, int, int)",5009,187154511712464,187154511734544,4096,0,72,0,128,32,4,1,16384,4,1
"KERNEL_DISPATCH","Agent 1",1,0,1755377,4977,55,"hc_split_weighted_sum_norm_fused_kernel(float*, float*, float*, float const*, float const*, float const*, float const*, float const*, unsigned int, unsigned int, unsigned int, unsigned int, float, float)",4977,187154511553828,187154519180261,1024,0,96,0,128,256,1,1,524288,1,1
"KERNEL_DISPATCH","Agent 1",1,0,1755377,4978,177,"matmul_q8_0_f32_batch_wmma_4w_kernel(float*, unsigned char const*, float const*, unsigned int, unsigned int, unsigned int, unsigned long)",4978,187154519184502,187154523353382,10240,0,104,0,128,128,1,1,2048,32,1
"KERNEL_DISPATCH","Agent 1",1,0,1755377,4979,88,"void matmul_q8_0_f32_batch_sharedx_warp_rows_w32_toktile_kernel<32u, 16u>(float*, unsigned char const*, float const*, unsigned int, unsigned int, unsigned int, unsigned long)",4979,187154523357382,187154528915316,0,0,80,0,128,1024,1,1,16384,64,1
