id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_000	17	24	44.359030562	1.848292940	0	0	24	24	1.848292940	-1.848292940	120	100	0.833333333	24	12	0.500000000	100	28	0.280000000	100	7589.793200945	7588.906020334	76	69	0.907894737
case_001	18	24	49.248875325	2.052036472	0	0	24	24	2.052036472	-2.052036472	120	100	0.833333333	24	12	0.500000000	100	20	0.200000000	100	7588.985682101	7588.000704595	76	74	0.973684211
case_002	19	24	61.924372139	2.580182172	0	0	24	24	2.580182172	-2.580182172	120	96	0.800000000	24	10	0.416666667	96	19	0.197916667	96	7491.466761223	7490.176670136	72	71	0.986111111
case_003	19	24	51.355521160	2.139813382	0	0	24	24	2.139813382	-2.139813382	120	97	0.808333333	24	12	0.500000000	97	18	0.185567010	97	7516.085262706	7515.026385981	73	70	0.958904110
case_004	15	24	55.265321065	2.302721711	0	0	24	24	2.302721711	-2.302721711	120	97	0.808333333	24	9	0.375000000	97	21	0.216494845	97	7516.819523124	7515.680031968	73	71	0.972602740
case_005	14	24	56.455671704	2.352319654	0	0	24	24	2.352319654	-2.352319654	120	96	0.800000000	24	15	0.625000000	96	21	0.218750000	96	7489.530628688	7488.354468861	72	68	0.944444444
case_006	18	24	58.835721517	2.451488397	0	0	24	24	2.451488397	-2.451488397	120	98	0.816666667	24	12	0.500000000	98	19	0.193877551	98	7541.471584488	7540.270855478	74	71	0.959459459
case_007	14	24	53.101212998	2.212550542	0	0	24	24	2.212550542	-2.212550542	120	119	0.991666667	24	10	0.416666667	119	66	0.554621849	119	7978.219225292	7977.326767931	95	77	0.810526316
case_008	20	24	50.783917488	2.115996562	0	0	24	24	2.115996562	-2.115996562	120	97	0.808333333	24	14	0.583333333	97	20	0.206185567	97	7514.992876109	7513.945785027	73	71	0.972602740
