id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_000	17	24	9.911797653	0.412991569	0	0	24	24	0.412991569	-0.412991569	120	100	0.833333333	24	20	0.833333333	100	34	0.340000000	100	7585.469335772	7585.271099819	76	72	0.947368421
case_001	18	24	4.543430785	0.189309616	1	19	24	24	0.189309616	-0.189309616	120	100	0.833333333	24	23	0.958333333	100	26	0.260000000	100	7581.232581807	7581.141713191	76	76	1.000000000
case_002	19	24	9.259970330	0.385832097	0	0	24	24	0.385832097	-0.385832097	120	96	0.800000000	24	21	0.875000000	96	24	0.250000000	96	7481.014688419	7480.821772371	72	72	1.000000000
