id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_000	17	24	10.598785950	0.441616081	0	0	24	24	0.441616081	-0.441616081	120	100	0.833333333	24	19	0.791666667	100	34	0.340000000	100	7585.032949594	7584.820973875	76	72	0.947368421
case_001	18	24	5.099211704	0.212467154	1	19	24	24	0.212467154	-0.212467154	120	100	0.833333333	24	23	0.958333333	100	27	0.270000000	100	7581.648244902	7581.546260668	76	76	1.000000000
case_002	19	24	8.014210312	0.333925430	0	0	24	24	0.333925430	-0.333925430	120	96	0.800000000	24	21	0.875000000	96	25	0.260416667	96	7480.752709049	7480.585746334	72	72	1.000000000
