id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_026	17	24	17.562617874	0.731775745	1	15	24	24	0.731775745	-0.731775745	120	98	0.816666667	24	19	0.791666667	98	24	0.244897959	98	7534.647217032	7534.288796259	74	73	0.986486486
case_027	14	24	16.102358561	0.670931607	1	2	24	24	0.670931607	-0.670931607	120	97	0.808333333	24	17	0.708333333	97	26	0.268041237	97	7509.943862234	7509.611854841	73	73	1.000000000
case_028	16	24	17.329917094	0.722079879	1	4	24	24	0.722079879	-0.722079879	120	97	0.808333333	24	17	0.708333333	97	26	0.268041237	97	7510.098671798	7509.741353920	73	73	1.000000000
case_029	18	24	33.368171115	1.390340463	0	0	24	24	1.390340463	-1.390340463	120	119	0.991666667	24	14	0.583333333	119	72	0.605042017	119	7977.744796392	7977.183986793	95	85	0.894736842
case_030	23	24	17.540911136	0.730871297	0	0	24	24	0.730871297	-0.730871297	120	97	0.808333333	24	19	0.791666667	97	26	0.268041237	97	7511.915316935	7511.553648664	73	69	0.945205479
case_031	22	24	11.151563549	0.464648481	1	2	24	24	0.464648481	-0.464648481	120	97	0.808333333	24	21	0.875000000	97	26	0.268041237	97	7507.992022469	7507.762093324	73	73	1.000000000
case_032	18	24	21.048031892	0.877001329	0	0	24	24	0.877001329	-0.877001329	120	97	0.808333333	24	17	0.708333333	97	24	0.247422680	97	7509.636075979	7509.202095940	73	71	0.972602740
case_033	15	24	25.144573398	1.047690558	0	0	24	24	1.047690558	-1.047690558	120	97	0.808333333	24	15	0.625000000	97	26	0.268041237	97	7510.152632987	7509.634188174	73	71	0.972602740
case_034	22	24	11.475519843	0.478146660	1	6	24	24	0.478146660	-0.478146660	120	97	0.808333333	24	20	0.833333333	97	26	0.268041237	97	7508.571134144	7508.334525487	73	73	1.000000000
case_035	23	24	15.535914063	0.647329753	1	1	24	24	0.647329753	-0.647329753	120	96	0.800000000	24	19	0.791666667	96	23	0.239583333	96	7481.577159074	7481.253494198	72	72	1.000000000
case_036	21	24	13.425727144	0.559405298	1	4	24	24	0.559405298	-0.559405298	120	96	0.800000000	24	20	0.833333333	96	24	0.250000000	96	7481.194180091	7480.914477442	72	72	1.000000000
case_037	18	24	28.480054256	1.186668927	0	0	24	24	1.186668927	-1.186668927	120	97	0.808333333	24	13	0.541666667	97	25	0.257731959	97	7511.444022958	7510.856805345	73	72	0.986301370
case_038	26	24	8.313543759	0.346397657	0	0	24	24	0.346397657	-0.346397657	120	97	0.808333333	24	21	0.875000000	97	24	0.247422680	97	7508.071079464	7507.899666191	73	73	1.000000000
case_039	23	24	30.179890713	1.257495446	0	0	24	24	1.257495446	-1.257495446	120	99	0.825000000	24	16	0.666666667	99	23	0.232323232	99	7562.312373717	7561.702678955	75	74	0.986666667
case_040	21	24	22.994746079	0.958114420	1	9	24	24	0.958114420	-0.958114420	120	99	0.825000000	24	18	0.750000000	99	26	0.262626263	99	7561.431393689	7560.966853364	75	75	1.000000000
case_041	15	24	26.858475422	1.119103143	1	5	24	24	1.119103143	-1.119103143	120	101	0.841666667	24	19	0.791666667	101	24	0.237623762	101	7609.883174909	7609.351323911	77	76	0.987012987
case_042	14	24	33.505224330	1.396051014	1	1	24	24	1.396051014	-1.396051014	120	100	0.833333333	24	13	0.541666667	100	28	0.280000000	100	7587.220478949	7586.550374462	76	76	1.000000000
case_043	18	24	17.494108529	0.728921189	1	11	24	24	0.728921189	-0.728921189	120	100	0.833333333	24	20	0.833333333	100	25	0.250000000	100	7585.077783608	7584.727901438	76	74	0.973684211
case_044	20	24	15.214164693	0.633923529	0	0	24	24	0.633923529	-0.633923529	120	98	0.816666667	24	17	0.708333333	98	26	0.265306122	98	7537.338025710	7537.027532553	74	73	0.986486486
case_045	18	24	31.461404498	1.310891854	1	3	24	24	1.310891854	-1.310891854	120	100	0.833333333	24	17	0.708333333	100	26	0.260000000	100	7585.066666437	7584.437438347	76	75	0.986842105
case_046	19	24	22.988797772	0.957866574	0	0	24	24	0.957866574	-0.957866574	120	99	0.825000000	24	19	0.791666667	99	27	0.272727273	99	7510.204246364	7509.739826207	78	76	0.974358974
