id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_031	22	24	0.625217925	0.026050747	1	24	24	24	0.026050747	-0.026050747	120	97	0.808333333	24	24	1.000000000	97	27	0.278350515	97	7505.652073960	7505.639182868	73	73	1.000000000
case_032	18	24	10.983822326	0.457659264	0	0	24	24	0.457659264	-0.457659264	120	97	0.808333333	24	20	0.833333333	97	25	0.257731959	97	7505.954947447	7505.728476884	73	72	0.986301370
case_033	15	24	10.088367521	0.420348647	0	0	24	24	0.420348647	-0.420348647	120	97	0.808333333	24	19	0.791666667	97	26	0.268041237	97	7508.383965186	7508.175957608	73	72	0.986301370
case_034	22	24	2.506204161	0.104425173	1	17	24	24	0.104425173	-0.104425173	120	97	0.808333333	24	23	0.958333333	97	27	0.278350515	97	7505.879668332	7505.827994019	73	73	1.000000000
case_035	23	24	8.705159796	0.362714992	1	1	24	24	0.362714992	-0.362714992	120	96	0.800000000	24	20	0.833333333	96	24	0.250000000	96	7480.710492578	7480.529135083	72	72	1.000000000
case_036	21	24	8.022535991	0.334272333	1	13	24	24	0.334272333	-0.334272333	120	96	0.800000000	24	20	0.833333333	96	25	0.260416667	96	7478.791624741	7478.624488574	72	72	1.000000000
case_037	18	24	12.014420013	0.500600834	0	0	24	24	0.500600834	-0.500600834	120	97	0.808333333	24	20	0.833333333	97	28	0.288659794	97	7506.893926090	7506.646206090	73	72	0.986301370
case_038	26	24	5.179145112	0.215797713	1	2	24	24	0.215797713	-0.215797713	120	97	0.808333333	24	23	0.958333333	97	25	0.257731959	97	7505.563590425	7505.456803928	73	73	1.000000000
case_039	23	24	16.267257164	0.677802382	0	0	24	24	0.677802382	-0.677802382	120	99	0.825000000	24	18	0.750000000	99	24	0.242424242	99	7557.715457499	7557.386826041	75	74	0.986666667
case_040	21	24	5.662632959	0.235943040	1	9	24	24	0.235943040	-0.235943040	120	99	0.825000000	24	20	0.833333333	99	28	0.282828283	99	7556.510983918	7556.396587293	75	75	1.000000000
case_041	15	24	15.488952931	0.645373039	1	5	24	24	0.645373039	-0.645373039	120	101	0.841666667	24	18	0.750000000	101	25	0.247524752	101	7607.861254442	7607.554542502	77	76	0.987012987
case_042	14	24	11.821222361	0.492550932	1	1	24	24	0.492550932	-0.492550932	120	100	0.833333333	24	20	0.833333333	100	28	0.280000000	100	7583.973849960	7583.737425513	76	76	1.000000000
case_043	18	24	2.028550079	0.084522920	1	11	24	24	0.084522920	-0.084522920	120	100	0.833333333	24	22	0.916666667	100	26	0.260000000	100	7579.990220646	7579.949649644	76	76	1.000000000
case_044	20	24	8.140167999	0.339173667	0	0	24	24	0.339173667	-0.339173667	120	98	0.816666667	24	21	0.875000000	98	26	0.265306122	98	7533.912095626	7533.745969749	74	73	0.986486486
case_045	18	24	13.205421256	0.550225886	1	3	24	24	0.550225886	-0.550225886	120	100	0.833333333	24	17	0.708333333	100	25	0.250000000	100	7582.602836187	7582.338727762	76	76	1.000000000
case_046	19	24	12.547218468	0.522800770	0	0	24	24	0.522800770	-0.522800770	120	99	0.825000000	24	20	0.833333333	99	28	0.282828283	99	7506.445052139	7506.191572978	78	76	0.974358974
case_047	16	24	10.954215390	0.456425641	0	0	24	24	0.456425641	-0.456425641	120	100	0.833333333	24	20	0.833333333	100	29	0.290000000	100	7583.403352373	7583.184268065	76	75	0.986842105
case_048	18	24	8.167597852	0.340316577	1	1	24	24	0.340316577	-0.340316577	120	96	0.800000000	24	21	0.875000000	96	24	0.250000000	96	7480.062137274	7479.891978986	72	72	1.000000000
case_049	18	24	9.626323748	0.401096823	1	7	24	24	0.401096823	-0.401096823	120	96	0.800000000	24	20	0.833333333	96	24	0.250000000	96	7481.665871957	7481.465323546	72	72	1.000000000
case_050	27	24	6.858834758	0.285784782	1	11	24	24	0.285784782	-0.285784782	120	97	0.808333333	24	22	0.916666667	97	24	0.247422680	97	7506.558922444	7506.417503170	73	73	1.000000000
case_051	21	24	5.436812329	0.226533847	0	0	24	24	0.226533847	-0.226533847	120	120	1.000000000	24	21	0.875000000	120	90	0.750000000	120	7988.722472908	7988.631859369	96	93	0.968750000
case_052	19	24	16.897712709	0.704071363	0	0	24	24	0.704071363	-0.704071363	120	119	0.991666667	24	14	0.583333333	119	93	0.781512605	119	7945.881741004	7945.597745833	98	88	0.897959184
case_053	22	24	4.951800784	0.206325033	1	11	24	24	0.206325033	-0.206325033	120	120	1.000000000	24	22	0.916666667	120	94	0.783333333	120	7989.490405064	7989.407875051	96	94	0.979166667
case_054	24	24	1.933296990	0.080554041	1	24	24	24	0.080554041	-0.080554041	120	96	0.800000000	24	24	1.000000000	96	24	0.250000000	96	7477.933217425	7477.892940404	72	72	1.000000000
case_055	25	24	27.703225037	1.154301043	0	0	24	24	1.154301043	-1.154301043	120	96	0.800000000	24	16	0.666666667	96	24	0.250000000	96	7480.737311395	7480.160160873	72	71	0.986111111
case_056	18	24	14.312544898	0.596356037	0	0	24	24	0.596356037	-0.596356037	120	97	0.808333333	24	20	0.833333333	97	23	0.237113402	97	7509.240751331	7508.945647312	73	73	1.000000000
case_057	22	24	10.533472452	0.438894686	0	0	24	24	0.438894686	-0.438894686	120	98	0.816666667	24	20	0.833333333	98	27	0.275510204	98	7530.701649852	7530.486681027	74	72	0.972972973
case_058	25	24	4.948358165	0.206181590	1	4	24	24	0.206181590	-0.206181590	120	97	0.808333333	24	20	0.833333333	97	26	0.268041237	97	7504.857160676	7504.755132672	73	73	1.000000000
