id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_000	17	24	232.383276954	9.682636540	0	0	24	24	9.682636540	-9.682636540	120	100	0.833333333	24	0	0.000000000	100	3	0.030000000	100	7594.481660753	7589.833995213	76	38	0.500000000
case_001	18	24	238.150892053	9.922953836	0	0	24	24	9.922953836	-9.922953836	120	100	0.833333333	24	0	0.000000000	100	5	0.050000000	100	7595.602071715	7590.839053874	76	28	0.368421053
case_002	19	24	271.455357138	11.310639881	0	0	24	24	11.310639881	-11.310639881	120	96	0.800000000	24	0	0.000000000	96	0	0.000000000	96	7495.469378952	7489.814059011	72	20	0.277777778
case_003	19	24	242.407488342	10.100312014	0	0	24	24	10.100312014	-10.100312014	120	97	0.808333333	24	0	0.000000000	97	1	0.010309278	97	7521.652768329	7516.654675786	73	22	0.301369863
case_004	15	24	231.978827946	9.665784498	0	0	24	24	9.665784498	-9.665784498	120	97	0.808333333	24	0	0.000000000	97	1	0.010309278	97	7521.143046908	7516.359978291	73	26	0.356164384
case_005	14	24	235.126503821	9.796937659	0	0	24	24	9.796937659	-9.796937659	120	96	0.800000000	24	0	0.000000000	96	1	0.010416667	96	7495.404433372	7490.505964543	72	29	0.402777778
case_006	18	24	220.396262900	9.183177621	0	0	24	24	9.183177621	-9.183177621	120	98	0.816666667	24	0	0.000000000	98	2	0.020408163	98	7546.367134189	7541.869251273	74	28	0.378378378
case_007	14	24	245.481530286	10.228397095	0	0	24	24	10.228397095	-10.228397095	120	119	0.991666667	24	0	0.000000000	119	4	0.033613445	119	7976.558321681	7972.432581676	95	52	0.547368421
case_008	20	24	230.592994624	9.608041443	0	0	24	24	9.608041443	-9.608041443	120	97	0.808333333	24	0	0.000000000	97	0	0.000000000	97	7521.212378568	7516.457883833	73	27	0.369863014
case_009	17	24	231.026348711	9.626097863	0	0	24	24	9.626097863	-9.626097863	120	106	0.883333333	24	1	0.041666667	106	2	0.018867925	106	7730.305017137	7725.946029425	82	38	0.463414634
case_010	26	24	289.513344638	12.063056027	0	0	24	24	12.063056027	-12.063056027	120	96	0.800000000	24	0	0.000000000	96	0	0.000000000	96	7496.422952824	7490.391424810	72	9	0.125000000
case_011	21	24	275.431446575	11.476310274	0	0	24	24	11.476310274	-11.476310274	120	98	0.816666667	24	0	0.000000000	98	0	0.000000000	98	7547.148200641	7541.527150711	74	17	0.229729730
case_012	22	24	257.399806524	10.724991938	0	0	24	24	10.724991938	-10.724991938	120	100	0.833333333	24	0	0.000000000	100	1	0.010000000	100	7595.498237235	7590.350241104	76	26	0.342105263
case_013	22	24	270.910488189	11.287937008	0	0	24	24	11.287937008	-11.287937008	120	97	0.808333333	24	0	0.000000000	97	1	0.010309278	97	7521.890421806	7516.304638545	73	15	0.205479452
case_014	21	24	258.634900569	10.776454190	0	0	24	24	10.776454190	-10.776454190	120	98	0.816666667	24	0	0.000000000	98	1	0.010204082	98	7546.603028214	7541.324764937	74	28	0.378378378
case_015	22	24	280.503183901	11.687632663	0	0	24	24	11.687632663	-11.687632663	120	96	0.800000000	24	0	0.000000000	96	0	0.000000000	96	7496.374701017	7490.530884686	72	12	0.166666667
case_016	19	24	294.543541795	12.272647575	0	0	24	24	12.272647575	-12.272647575	120	97	0.808333333	24	0	0.000000000	97	0	0.000000000	97	7522.289955007	7516.216892290	73	9	0.123287671
