id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_031	22	24	0.866751550	0.036114648	1	24	24	24	0.036114648	-0.036114648	120	97	0.808333333	24	24	1.000000000	97	27	0.278350515	97	7505.225067657	7505.207196491	73	73	1.000000000
case_032	18	24	9.730846588	0.405451941	0	0	24	24	0.405451941	-0.405451941	120	97	0.808333333	24	20	0.833333333	97	24	0.247422680	97	7505.543847730	7505.343211718	73	72	0.986301370
case_033	15	24	8.996214082	0.374842253	0	0	24	24	0.374842253	-0.374842253	120	97	0.808333333	24	21	0.875000000	97	27	0.278350515	97	7507.839078098	7507.653589148	73	72	0.986301370
case_034	22	24	3.192471211	0.133019634	1	17	24	24	0.133019634	-0.133019634	120	97	0.808333333	24	23	0.958333333	97	27	0.278350515	97	7505.115760761	7505.049936612	73	73	1.000000000
case_035	23	24	8.144630171	0.339359590	1	1	24	24	0.339359590	-0.339359590	120	96	0.800000000	24	20	0.833333333	96	24	0.250000000	96	7480.339138702	7480.169458907	72	72	1.000000000
case_036	21	24	7.809195121	0.325383130	1	17	24	24	0.325383130	-0.325383130	120	96	0.800000000	24	21	0.875000000	96	25	0.260416667	96	7478.600140942	7478.437449377	72	72	1.000000000
case_037	18	24	11.583531068	0.482647128	1	4	24	24	0.482647128	-0.482647128	120	97	0.808333333	24	20	0.833333333	97	28	0.288659794	97	7505.994001113	7505.755165421	73	73	1.000000000
case_038	26	24	5.852579555	0.243857481	1	2	24	24	0.243857481	-0.243857481	120	97	0.808333333	24	22	0.916666667	97	25	0.257731959	97	7505.299114083	7505.178442340	73	73	1.000000000
case_039	23	24	17.245685039	0.718570210	1	7	24	24	0.718570210	-0.718570210	120	99	0.825000000	24	20	0.833333333	99	24	0.242424242	99	7557.385213210	7557.036815532	75	75	1.000000000
case_040	21	24	6.590581300	0.274607554	1	9	24	24	0.274607554	-0.274607554	120	99	0.825000000	24	21	0.875000000	99	28	0.282828283	99	7556.621811602	7556.488668546	75	75	1.000000000
case_041	15	24	17.888283378	0.745345141	1	2	24	24	0.745345141	-0.745345141	120	101	0.841666667	24	17	0.708333333	101	25	0.247524752	101	7607.964683436	7607.610460003	77	76	0.987012987
case_042	14	24	11.410957988	0.475456583	1	1	24	24	0.475456583	-0.475456583	120	100	0.833333333	24	20	0.833333333	100	28	0.280000000	100	7583.700828841	7583.472609681	76	76	1.000000000
case_043	18	24	2.007208058	0.083633669	1	11	24	24	0.083633669	-0.083633669	120	100	0.833333333	24	22	0.916666667	100	26	0.260000000	100	7580.019286164	7579.979142002	76	76	1.000000000
case_044	20	24	8.372040602	0.348835025	0	0	24	24	0.348835025	-0.348835025	120	98	0.816666667	24	21	0.875000000	98	26	0.265306122	98	7533.948257239	7533.777399268	74	73	0.986486486
case_045	18	24	12.839070022	0.534961251	1	3	24	24	0.534961251	-0.534961251	120	100	0.833333333	24	17	0.708333333	100	25	0.250000000	100	7582.257343033	7582.000561632	76	76	1.000000000
case_046	19	24	14.436839948	0.601534998	0	0	24	24	0.601534998	-0.601534998	120	99	0.825000000	24	19	0.791666667	99	29	0.292929293	99	7506.332660242	7506.041006910	78	76	0.974358974
case_047	16	24	7.408427960	0.308684498	0	0	24	24	0.308684498	-0.308684498	120	100	0.833333333	24	21	0.875000000	100	28	0.280000000	100	7582.910300481	7582.762131922	76	75	0.986842105
case_048	18	24	9.132674699	0.380528112	1	1	24	24	0.380528112	-0.380528112	120	96	0.800000000	24	21	0.875000000	96	24	0.250000000	96	7479.614252269	7479.423988213	72	72	1.000000000
case_049	18	24	10.741333901	0.447555579	1	7	24	24	0.447555579	-0.447555579	120	96	0.800000000	24	20	0.833333333	96	24	0.250000000	96	7481.123417170	7480.899639381	72	72	1.000000000
case_050	27	24	7.521436019	0.313393167	1	11	24	24	0.313393167	-0.313393167	120	97	0.808333333	24	22	0.916666667	97	25	0.257731959	97	7506.025571100	7505.870489945	73	73	1.000000000
case_051	21	24	7.184778828	0.299365784	1	6	24	24	0.299365784	-0.299365784	120	120	1.000000000	24	22	0.916666667	120	90	0.750000000	120	7988.793513362	7988.673767048	96	94	0.979166667
case_052	19	24	13.135391119	0.547307963	0	0	24	24	0.547307963	-0.547307963	120	119	0.991666667	24	16	0.666666667	119	94	0.789915966	119	7945.732123230	7945.511360354	98	91	0.928571429
case_053	22	24	5.749963241	0.239581802	1	11	24	24	0.239581802	-0.239581802	120	120	1.000000000	24	21	0.875000000	120	93	0.775000000	120	7989.428672056	7989.332839336	96	93	0.968750000
case_054	24	24	1.982277675	0.082594903	1	24	24	24	0.082594903	-0.082594903	120	96	0.800000000	24	24	1.000000000	96	24	0.250000000	96	7478.139215642	7478.097918191	72	72	1.000000000
case_055	25	24	27.869783073	1.161240961	0	0	24	24	1.161240961	-1.161240961	120	96	0.800000000	24	16	0.666666667	96	24	0.250000000	96	7480.337881487	7479.757261007	72	71	0.986111111
case_056	18	24	13.077311600	0.544887983	0	0	24	24	0.544887983	-0.544887983	120	97	0.808333333	24	19	0.791666667	97	23	0.237113402	97	7508.451124959	7508.181489669	73	73	1.000000000
case_057	22	24	10.828884755	0.451203531	0	0	24	24	0.451203531	-0.451203531	120	98	0.816666667	24	21	0.875000000	98	27	0.275510204	98	7530.957302530	7530.736304882	74	72	0.972972973
case_058	25	24	4.954752804	0.206448033	1	4	24	24	0.206448033	-0.206448033	120	97	0.808333333	24	21	0.875000000	97	26	0.268041237	97	7504.400434086	7504.298274235	73	73	1.000000000
