id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_015	22	24	33.054733428	1.377280560	0	0	24	24	1.377280560	-1.377280560	120	96	0.800000000	24	19	0.791666667	96	20	0.208333333	96	7485.886222111	7485.197581831	72	70	0.972222222
case_016	19	24	37.135518233	1.547313260	0	0	24	24	1.547313260	-1.547313260	120	97	0.808333333	24	15	0.625000000	97	23	0.237113402	97	7512.717987011	7511.952306223	73	70	0.958904110
case_017	26	24	56.664962710	2.361040113	0	0	24	24	2.361040113	-2.361040113	120	96	0.800000000	24	14	0.583333333	96	17	0.177083333	96	7489.591167575	7488.410647519	72	70	0.972222222
case_018	25	24	38.693464449	1.612227685	0	0	24	24	1.612227685	-1.612227685	120	115	0.958333333	24	14	0.583333333	115	55	0.478260870	115	7905.321078345	7904.648148529	91	80	0.879120879
case_019	19	24	46.303262896	1.929302621	0	0	24	24	1.929302621	-1.929302621	120	98	0.816666667	24	17	0.708333333	98	18	0.183673469	98	7540.800884573	7539.855920024	74	71	0.959459459
case_020	18	24	38.414128847	1.600588702	0	0	24	24	1.600588702	-1.600588702	120	96	0.800000000	24	14	0.583333333	96	20	0.208333333	96	7486.953779001	7486.153484650	72	70	0.972222222
case_021	18	24	12.082123098	0.503421796	0	0	24	24	0.503421796	-0.503421796	120	96	0.800000000	24	21	0.875000000	96	22	0.229166667	96	7484.257006510	7484.005295612	72	72	1.000000000
case_022	16	24	42.683430919	1.778476288	0	0	24	24	1.778476288	-1.778476288	120	100	0.833333333	24	13	0.541666667	100	23	0.230000000	100	7587.338812252	7586.485143634	76	75	0.986842105
case_023	14	24	39.491788340	1.645491181	0	0	24	24	1.645491181	-1.645491181	120	114	0.950000000	24	14	0.583333333	114	42	0.368421053	114	7867.733336940	7867.040498548	93	88	0.946236559
case_024	15	24	29.863462098	1.244310921	0	0	24	24	1.244310921	-1.244310921	120	102	0.850000000	24	17	0.708333333	102	25	0.245098039	102	7634.287947612	7633.702389532	78	76	0.974358974
case_025	20	24	25.037431093	1.043226296	0	0	24	24	1.043226296	-1.043226296	120	97	0.808333333	24	18	0.750000000	97	24	0.247422680	97	7512.343624788	7511.827389096	73	70	0.958904110
case_026	17	24	36.580483935	1.524186831	0	0	24	24	1.524186831	-1.524186831	120	98	0.816666667	24	14	0.583333333	98	21	0.214285714	98	7537.659246307	7536.912705819	74	74	1.000000000
case_027	14	24	47.711435741	1.987976489	0	0	24	24	1.987976489	-1.987976489	120	97	0.808333333	24	13	0.541666667	97	22	0.226804124	97	7511.533455163	7510.549714220	73	71	0.972602740
case_028	16	24	49.568153253	2.065339719	0	0	24	24	2.065339719	-2.065339719	120	97	0.808333333	24	11	0.458333333	97	20	0.206185567	97	7514.170712697	7513.148688919	73	70	0.958904110
case_029	18	24	60.602946236	2.525122760	0	0	24	24	2.525122760	-2.525122760	120	119	0.991666667	24	9	0.375000000	119	62	0.521008403	119	7978.073347636	7977.054810724	95	79	0.831578947
case_030	23	24	51.113764837	2.129740202	0	0	24	24	2.129740202	-2.129740202	120	97	0.808333333	24	16	0.666666667	97	20	0.206185567	97	7513.326606709	7512.272714651	73	69	0.945205479
case_031	22	24	34.447052403	1.435293850	0	0	24	24	1.435293850	-1.435293850	120	97	0.808333333	24	19	0.791666667	97	19	0.195876289	97	7514.123653528	7513.413405025	73	72	0.986301370
case_032	18	24	43.986057234	1.832752385	0	0	24	24	1.832752385	-1.832752385	120	97	0.808333333	24	14	0.583333333	97	22	0.226804124	97	7513.270908447	7512.363979431	73	69	0.945205479
case_033	15	24	24.144836660	1.006034861	0	0	24	24	1.006034861	-1.006034861	120	97	0.808333333	24	17	0.708333333	97	23	0.237113402	97	7511.815693381	7511.317861698	73	72	0.986301370
case_034	22	24	56.704759621	2.362698318	0	0	24	24	2.362698318	-2.362698318	120	97	0.808333333	24	10	0.416666667	97	18	0.185567010	97	7514.619658270	7513.450487968	73	69	0.945205479
case_035	23	24	50.885088467	2.120212019	0	0	24	24	2.120212019	-2.120212019	120	96	0.800000000	24	16	0.666666667	96	19	0.197916667	96	7488.895625998	7487.835519988	72	68	0.944444444
case_036	21	24	47.207309585	1.966971233	0	0	24	24	1.966971233	-1.966971233	120	96	0.800000000	24	13	0.541666667	96	20	0.208333333	96	7488.308030866	7487.324545250	72	69	0.958333333
case_037	18	24	41.164406598	1.715183608	0	0	24	24	1.715183608	-1.715183608	120	97	0.808333333	24	12	0.500000000	97	20	0.206185567	97	7514.042098899	7513.193348247	73	70	0.958904110
case_038	26	24	39.196087769	1.633170324	0	0	24	24	1.633170324	-1.633170324	120	97	0.808333333	24	15	0.625000000	97	22	0.226804124	97	7512.774650615	7511.966483856	73	69	0.945205479
case_039	23	24	43.622588817	1.817607867	0	0	24	24	1.817607867	-1.817607867	120	99	0.825000000	24	15	0.625000000	99	21	0.212121212	99	7564.059526213	7563.178261793	75	73	0.973333333
case_040	21	24	58.356568278	2.431523678	0	0	24	24	2.431523678	-2.431523678	120	99	0.825000000	24	10	0.416666667	99	19	0.191919192	99	7565.172838103	7563.993917532	75	72	0.960000000
case_041	15	24	52.919008447	2.204958685	0	0	24	24	2.204958685	-2.204958685	120	101	0.841666667	24	12	0.500000000	101	22	0.217821782	101	7613.061533531	7612.013632373	77	75	0.974025974
case_042	14	24	46.059431072	1.919142961	0	0	24	24	1.919142961	-1.919142961	120	100	0.833333333	24	16	0.666666667	100	19	0.190000000	100	7588.715362663	7587.794174041	76	71	0.934210526
case_043	18	24	13.360153480	0.556673062	0	0	24	24	0.556673062	-0.556673062	120	100	0.833333333	24	21	0.875000000	100	25	0.250000000	100	7585.201585072	7584.934382002	76	74	0.973684211
case_044	20	24	30.979883731	1.290828489	0	0	24	24	1.290828489	-1.290828489	120	98	0.816666667	24	17	0.708333333	98	22	0.224489796	98	7539.878338217	7539.246095691	74	70	0.945945946
case_045	18	24	60.097351711	2.504056321	0	0	24	24	2.504056321	-2.504056321	120	100	0.833333333	24	12	0.500000000	100	21	0.210000000	100	7587.340726787	7586.138779753	76	73	0.960526316
case_046	19	24	30.261549621	1.260897901	0	0	24	24	1.260897901	-1.260897901	120	99	0.825000000	24	16	0.666666667	99	23	0.232323232	99	7512.212883370	7511.601538933	78	74	0.948717949
case_047	16	24	27.294664073	1.137277670	0	0	24	24	1.137277670	-1.137277670	120	100	0.833333333	24	15	0.625000000	100	24	0.240000000	100	7588.446435258	7587.900541977	76	74	0.973684211
case_048	18	24	30.325297576	1.263554066	0	0	24	24	1.263554066	-1.263554066	120	96	0.800000000	24	16	0.666666667	96	21	0.218750000	96	7487.337787306	7486.706010273	72	72	1.000000000
case_049	18	24	48.991225091	2.041301045	0	0	24	24	2.041301045	-2.041301045	120	96	0.800000000	24	11	0.458333333	96	18	0.187500000	96	7487.787494990	7486.766844468	72	72	1.000000000
case_050	27	24	79.347384189	3.306141008	0	0	24	24	3.306141008	-3.306141008	120	97	0.808333333	24	11	0.458333333	97	16	0.164948454	97	7516.545678258	7514.909649718	73	69	0.945205479
case_051	21	24	26.135633194	1.088984716	0	0	24	24	1.088984716	-1.088984716	120	120	1.000000000	24	17	0.708333333	120	57	0.475000000	120	7992.190237823	7991.754643936	96	88	0.916666667
case_052	19	24	50.484988240	2.103541177	0	0	24	24	2.103541177	-2.103541177	120	119	0.991666667	24	16	0.666666667	119	62	0.521008403	119	7947.876344124	7947.027856927	98	86	0.877551020
case_053	22	24	33.833570915	1.409732121	0	0	24	24	1.409732121	-1.409732121	120	120	1.000000000	24	14	0.583333333	120	61	0.508333333	120	7993.830354473	7993.266461624	96	84	0.875000000
case_054	24	24	49.840053391	2.076668891	0	0	24	24	2.076668891	-2.076668891	120	96	0.800000000	24	15	0.625000000	96	19	0.197916667	96	7488.997363236	7487.959028790	72	70	0.972222222
case_055	25	24	53.676284155	2.236511840	0	0	24	24	2.236511840	-2.236511840	120	96	0.800000000	24	14	0.583333333	96	22	0.229166667	96	7489.273511122	7488.155255203	72	68	0.944444444
case_056	18	24	38.210774059	1.592115586	0	0	24	24	1.592115586	-1.592115586	120	97	0.808333333	24	15	0.625000000	97	21	0.216494845	97	7513.974231295	7513.186380284	73	70	0.958904110
case_057	22	24	60.763675056	2.531819794	0	0	24	24	2.531819794	-2.531819794	120	98	0.816666667	24	13	0.541666667	98	18	0.183673469	98	7539.339069927	7538.098994926	74	69	0.932432432
case_058	25	24	44.377757937	1.849073247	0	0	24	24	1.849073247	-1.849073247	120	97	0.808333333	24	16	0.666666667	97	20	0.206185567	97	7512.911801319	7511.996796001	73	70	0.958904110
case_059	23	24	62.436590444	2.601524602	0	0	24	24	2.601524602	-2.601524602	120	96	0.800000000	24	14	0.583333333	96	16	0.166666667	96	7491.605911734	7490.305149433	72	66	0.916666667
case_060	17	24	9.848286962	0.410345290	0	0	24	24	0.410345290	-0.410345290	120	97	0.808333333	24	23	0.958333333	97	24	0.247422680	97	7509.425997224	7509.222939760	73	72	0.986301370
case_061	16	24	42.975118095	1.790629921	0	0	24	24	1.790629921	-1.790629921	120	97	0.808333333	24	11	0.458333333	97	22	0.226804124	97	7513.893896471	7513.007811562	73	68	0.931506849
case_062	14	24	29.438256671	1.226594028	0	0	24	24	1.226594028	-1.226594028	120	97	0.808333333	24	19	0.791666667	97	23	0.237113402	97	7508.900246428	7508.293272064	73	69	0.945205479
case_063	15	24	31.668380696	1.319515862	0	0	24	24	1.319515862	-1.319515862	120	97	0.808333333	24	18	0.750000000	97	20	0.206185567	97	7511.904739622	7511.251783319	73	71	0.972602740
case_064	12	24	44.104536880	1.837689037	0	0	24	24	1.837689037	-1.837689037	120	97	0.808333333	24	17	0.708333333	97	22	0.226804124	97	7510.373487432	7509.464115538	73	72	0.986301370
case_065	15	24	38.645500164	1.610229174	0	0	24	24	1.610229174	-1.610229174	120	97	0.808333333	24	15	0.625000000	97	21	0.216494845	97	7513.113051507	7512.316237071	73	72	0.986301370
case_066	16	24	46.918391392	1.954932975	0	0	24	24	1.954932975	-1.954932975	120	99	0.825000000	24	13	0.541666667	99	22	0.222222222	99	7565.151065598	7564.203219308	75	70	0.933333333
case_067	17	24	53.975402366	2.248975099	0	0	24	24	2.248975099	-2.248975099	120	98	0.816666667	24	12	0.500000000	98	21	0.214285714	98	7539.775170040	7538.673631217	74	70	0.945945946
case_068	17	24	60.236892094	2.509870504	0	0	24	24	2.509870504	-2.509870504	120	99	0.825000000	24	11	0.458333333	99	18	0.181818182	99	7563.659144749	7562.442237838	75	74	0.986666667
case_069	18	24	37.530486993	1.563770291	0	0	24	24	1.563770291	-1.563770291	120	99	0.825000000	24	15	0.625000000	99	21	0.212121212	99	7563.413780081	7562.655588424	75	74	0.986666667
case_070	24	24	36.734699189	1.530612466	0	0	24	24	1.530612466	-1.530612466	120	97	0.808333333	24	16	0.666666667	97	22	0.226804124	97	7513.709042026	7512.951625548	73	71	0.972602740
case_071	24	24	53.155680074	2.214820003	0	0	24	24	2.214820003	-2.214820003	120	97	0.808333333	24	15	0.625000000	97	18	0.185567010	97	7514.428489849	7513.332496445	73	70	0.958904110
case_072	17	24	21.547483731	0.897811822	0	0	24	24	0.897811822	-0.897811822	120	97	0.808333333	24	20	0.833333333	97	25	0.257731959	97	7513.892925076	7513.448647061	73	73	1.000000000
case_073	15	24	32.850507587	1.368771149	0	0	24	24	1.368771149	-1.368771149	120	97	0.808333333	24	15	0.625000000	97	23	0.237113402	97	7511.739275602	7511.061945549	73	71	0.972602740
case_074	15	24	42.538491527	1.772437147	0	0	24	24	1.772437147	-1.772437147	120	96	0.800000000	24	18	0.750000000	96	21	0.218750000	96	7487.194772233	7486.308553659	72	68	0.944444444
case_075	16	24	38.669306090	1.611221087	0	0	24	24	1.611221087	-1.611221087	120	97	0.808333333	24	16	0.666666667	97	20	0.206185567	97	7512.071293288	7511.273988007	73	72	0.986301370
case_076	22	24	34.658970761	1.444123782	0	0	24	24	1.444123782	-1.444123782	120	97	0.808333333	24	16	0.666666667	97	20	0.206185567	97	7513.616459175	7512.901841221	73	71	0.972602740
case_077	24	24	40.056819468	1.669034145	0	0	24	24	1.669034145	-1.669034145	120	96	0.800000000	24	12	0.500000000	96	23	0.239583333	96	7487.142098883	7486.307581811	72	70	0.972222222
case_078	28	24	68.907367700	2.871140321	0	0	24	24	2.871140321	-2.871140321	120	97	0.808333333	24	11	0.458333333	97	17	0.175257732	97	7515.951998219	7514.531227751	73	69	0.945205479
case_079	20	24	74.368809869	3.098700411	0	0	24	24	3.098700411	-3.098700411	120	99	0.825000000	24	13	0.541666667	99	16	0.161616162	99	7564.175251156	7562.672850957	75	70	0.933333333
case_080	13	24	51.132837148	2.130534881	0	0	24	24	2.130534881	-2.130534881	120	119	0.991666667	24	10	0.416666667	119	69	0.579831933	119	7914.918829776	7914.059454362	98	72	0.734693878
case_081	13	24	37.589831125	1.566242964	0	0	24	24	1.566242964	-1.566242964	120	99	0.825000000	24	15	0.625000000	99	20	0.202020202	99	7563.594492752	7562.835102224	75	74	0.986666667
case_082	16	24	31.534906880	1.313954453	0	0	24	24	1.313954453	-1.313954453	120	97	0.808333333	24	17	0.708333333	97	21	0.216494845	97	7511.463122635	7510.812918370	73	72	0.986301370
case_083	19	17	22.645297032	1.332076296	0	0	17	17	1.332076296	-1.332076296	85	68	0.800000000	17	13	0.764705882	68	16	0.235294118	68	7487.814564337	7487.148526189	51	49	0.960784314
case_084	23	11	45.602330363	4.145666397	0	0	11	11	4.145666397	-4.145666397	55	45	0.818181818	11	3	0.272727273	45	6	0.133333333	45	7547.926772719	7545.900002481	34	29	0.852941176
case_085	18	24	28.165904321	1.173579347	0	0	24	24	1.173579347	-1.173579347	120	97	0.808333333	24	14	0.583333333	97	24	0.247422680	97	7511.885149964	7511.304409668	73	70	0.958904110
case_086	16	24	48.170905411	2.007121059	0	0	24	24	2.007121059	-2.007121059	120	96	0.800000000	24	14	0.583333333	96	19	0.197916667	96	7488.642352038	7487.638791509	72	69	0.958333333
case_087	12	24	15.035016976	0.626459041	0	0	24	24	0.626459041	-0.626459041	120	97	0.808333333	24	19	0.791666667	97	26	0.268041237	97	7510.460183609	7510.150183259	73	73	1.000000000
case_088	14	24	36.544272651	1.522678027	0	0	24	24	1.522678027	-1.522678027	120	97	0.808333333	24	13	0.541666667	97	23	0.237113402	97	7513.047764918	7512.294274760	73	72	0.986301370
case_089	12	24	14.361502904	0.598395954	0	0	24	24	0.598395954	-0.598395954	120	98	0.816666667	24	22	0.916666667	98	24	0.244897959	98	7537.678817273	7537.385725377	74	71	0.959459459
case_090	17	24	58.615423817	2.442309326	0	0	24	24	2.442309326	-2.442309326	120	96	0.800000000	24	11	0.458333333	96	19	0.197916667	96	7488.042019931	7486.820865268	72	67	0.930555556
case_091	14	24	38.799896696	1.616662362	0	0	24	24	1.616662362	-1.616662362	120	96	0.800000000	24	14	0.583333333	96	21	0.218750000	96	7487.711719970	7486.903388789	72	70	0.972222222
case_092	15	24	8.826572700	0.367773862	0	0	24	24	0.367773862	-0.367773862	120	97	0.808333333	24	21	0.875000000	97	23	0.237113402	97	7508.096828922	7507.914837732	73	71	0.972602740
case_093	17	24	28.301205014	1.179216876	0	0	24	24	1.179216876	-1.179216876	120	99	0.825000000	24	17	0.708333333	99	24	0.242424242	99	7562.927150227	7562.355408712	75	73	0.973333333
case_094	16	1	10.433917011	10.433917011	0	0	1	1	10.433917011	-10.433917011	5	5	1.000000000	1	0	0.000000000	5	0	0.000000000	5	7993.607001707	7989.433434903	4	1	0.250000000
case_095	17	13	9.714036737	0.747233595	0	0	13	13	0.747233595	-0.747233595	65	52	0.800000000	13	11	0.846153846	52	12	0.230769231	52	7486.520287705	7486.146670907	39	39	1.000000000
case_096	15	6	22.084902458	3.680817076	0	0	6	6	3.680817076	-3.680817076	30	24	0.800000000	6	2	0.333333333	24	3	0.125000000	24	7492.708407070	7490.867998532	18	15	0.833333333
case_097	22	10	18.623595889	1.862359589	0	0	10	10	1.862359589	-1.862359589	50	49	0.980000000	10	7	0.700000000	49	17	0.346938776	49	7952.367723162	7951.607576391	39	37	0.948717949
case_098	20	8	35.336169363	4.417021170	0	0	8	8	4.417021170	-4.417021170	40	38	0.950000000	8	1	0.125000000	38	3	0.078947368	38	7887.466923445	7885.607125057	30	30	1.000000000
case_099	22	15	27.673178696	1.844878580	0	0	15	15	1.844878580	-1.844878580	75	60	0.800000000	15	11	0.733333333	60	13	0.216666667	60	7491.436182117	7490.513742827	45	40	0.888888889
