id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_062	14	24	29.487610612	1.228650442	0	0	24	24	1.228650442	-1.228650442	120	97	0.808333333	24	17	0.708333333	97	23	0.237113402	97	7508.946438323	7508.338446352	73	70	0.958904110
case_063	15	24	32.499901513	1.354162563	0	0	24	24	1.354162563	-1.354162563	120	97	0.808333333	24	18	0.750000000	97	20	0.206185567	97	7512.062810674	7511.392709611	73	71	0.972602740
case_064	12	24	44.571875518	1.857161480	0	0	24	24	1.857161480	-1.857161480	120	97	0.808333333	24	17	0.708333333	97	21	0.216494845	97	7510.439153543	7509.520145800	73	72	0.986301370
case_065	15	24	37.774963420	1.573956809	0	0	24	24	1.573956809	-1.573956809	120	97	0.808333333	24	15	0.625000000	97	22	0.226804124	97	7512.889056525	7512.110191300	73	72	0.986301370
case_066	16	24	49.014378243	2.042265760	0	0	24	24	2.042265760	-2.042265760	120	99	0.825000000	24	12	0.500000000	99	21	0.212121212	99	7565.282220698	7564.292031239	75	70	0.933333333
case_067	17	24	51.651815923	2.152158997	0	0	24	24	2.152158997	-2.152158997	120	98	0.816666667	24	14	0.583333333	98	21	0.214285714	98	7539.850657825	7538.796539132	74	70	0.945945946
case_068	17	24	60.862679222	2.535944968	0	0	24	24	2.535944968	-2.535944968	120	99	0.825000000	24	12	0.500000000	99	19	0.191919192	99	7563.530087418	7562.300538343	75	74	0.986666667
case_069	18	24	38.364406919	1.598516955	0	0	24	24	1.598516955	-1.598516955	120	99	0.825000000	24	15	0.625000000	99	21	0.212121212	99	7563.285511940	7562.510473417	75	74	0.986666667
case_070	24	24	38.016447907	1.584018663	0	0	24	24	1.584018663	-1.584018663	120	97	0.808333333	24	16	0.666666667	97	21	0.216494845	97	7513.158875113	7512.375030826	73	70	0.958904110
case_071	24	24	52.594926467	2.191455269	0	0	24	24	2.191455269	-2.191455269	120	97	0.808333333	24	14	0.583333333	97	18	0.185567010	97	7514.235785959	7513.151354485	73	70	0.958904110
case_072	17	24	22.293013445	0.928875560	0	0	24	24	0.928875560	-0.928875560	120	97	0.808333333	24	20	0.833333333	97	25	0.257731959	97	7514.093327272	7513.633677510	73	73	1.000000000
case_073	15	24	32.295930653	1.345663777	0	0	24	24	1.345663777	-1.345663777	120	97	0.808333333	24	15	0.625000000	97	22	0.226804124	97	7512.078430086	7511.412534608	73	71	0.972602740
case_074	15	24	43.803965242	1.825165218	0	0	24	24	1.825165218	-1.825165218	120	96	0.800000000	24	17	0.708333333	96	21	0.218750000	96	7487.370050775	7486.457468166	72	68	0.944444444
case_075	16	24	37.602360260	1.566765011	0	0	24	24	1.566765011	-1.566765011	120	97	0.808333333	24	16	0.666666667	97	21	0.216494845	97	7512.278303376	7511.502996979	73	72	0.986301370
case_076	22	24	35.271579018	1.469649126	0	0	24	24	1.469649126	-1.469649126	120	97	0.808333333	24	16	0.666666667	97	21	0.216494845	97	7513.536025607	7512.808776555	73	71	0.972602740
case_077	24	24	40.385554550	1.682731440	0	0	24	24	1.682731440	-1.682731440	120	96	0.800000000	24	11	0.458333333	96	22	0.229166667	96	7487.130596573	7486.289230853	72	70	0.972222222
case_078	28	24	68.346806685	2.847783612	0	0	24	24	2.847783612	-2.847783612	120	97	0.808333333	24	11	0.458333333	97	16	0.164948454	97	7515.853821592	7514.444609083	73	69	0.945205479
case_079	20	24	75.562770051	3.148448752	0	0	24	24	3.148448752	-3.148448752	120	99	0.825000000	24	12	0.500000000	99	16	0.161616162	99	7564.173096526	7562.646575919	75	70	0.933333333
case_080	13	24	51.000130009	2.125005417	0	0	24	24	2.125005417	-2.125005417	120	119	0.991666667	24	12	0.500000000	119	67	0.563025210	119	7915.037768918	7914.180623876	98	76	0.775510204
case_081	13	24	35.577334303	1.482388929	0	0	24	24	1.482388929	-1.482388929	120	99	0.825000000	24	15	0.625000000	99	21	0.212121212	99	7563.525852564	7562.807118538	75	74	0.986666667
case_082	16	24	33.482371152	1.395098798	0	0	24	24	1.395098798	-1.395098798	120	97	0.808333333	24	17	0.708333333	97	21	0.216494845	97	7511.499959716	7510.809601548	73	72	0.986301370
case_083	19	17	25.165139820	1.480302342	0	0	17	17	1.480302342	-1.480302342	85	68	0.800000000	17	14	0.823529412	68	16	0.235294118	68	7487.536158670	7486.796007498	51	49	0.960784314
case_084	23	11	45.644682706	4.149516610	0	0	11	11	4.149516610	-4.149516610	55	45	0.818181818	11	3	0.272727273	45	6	0.133333333	45	7547.836074569	7545.807422004	34	29	0.852941176
case_085	18	24	26.947041382	1.122793391	0	0	24	24	1.122793391	-1.122793391	120	97	0.808333333	24	14	0.583333333	97	24	0.247422680	97	7511.764272637	7511.208663537	73	70	0.958904110
case_086	16	24	51.766749218	2.156947884	0	0	24	24	2.156947884	-2.156947884	120	96	0.800000000	24	14	0.583333333	96	20	0.208333333	96	7489.037471318	7487.958997376	72	68	0.944444444
case_087	12	24	12.955539519	0.539814147	0	0	24	24	0.539814147	-0.539814147	120	97	0.808333333	24	20	0.833333333	97	26	0.268041237	97	7509.782197576	7509.515073050	73	73	1.000000000
case_088	14	24	36.269474964	1.511228124	0	0	24	24	1.511228124	-1.511228124	120	97	0.808333333	24	14	0.583333333	97	23	0.237113402	97	7513.096242159	7512.348417933	73	72	0.986301370
case_089	12	24	13.255185159	0.552299382	0	0	24	24	0.552299382	-0.552299382	120	98	0.816666667	24	22	0.916666667	98	24	0.244897959	98	7537.950460460	7537.679946478	74	72	0.972972973
case_090	17	24	56.493271729	2.353886322	0	0	24	24	2.353886322	-2.353886322	120	96	0.800000000	24	11	0.458333333	96	20	0.208333333	96	7487.906604580	7486.729661419	72	68	0.944444444
case_091	14	24	39.516409970	1.646517082	0	0	24	24	1.646517082	-1.646517082	120	96	0.800000000	24	13	0.541666667	96	21	0.218750000	96	7487.546496956	7486.723238414	72	70	0.972222222
case_092	15	24	8.535376367	0.355640682	0	0	24	24	0.355640682	-0.355640682	120	97	0.808333333	24	21	0.875000000	97	23	0.237113402	97	7508.035243146	7507.859256004	73	72	0.986301370
case_093	17	24	28.229516731	1.176229864	0	0	24	24	1.176229864	-1.176229864	120	99	0.825000000	24	16	0.666666667	99	24	0.242424242	99	7562.815934434	7562.245641167	75	73	0.973333333
case_094	16	1	10.421140935	10.421140935	0	0	1	1	10.421140935	-10.421140935	5	5	1.000000000	1	0	0.000000000	5	0	0.000000000	5	7993.686938509	7989.518482135	4	1	0.250000000
case_095	17	13	8.521678770	0.655513752	0	0	13	13	0.655513752	-0.655513752	65	52	0.800000000	13	11	0.846153846	52	12	0.230769231	52	7486.457949232	7486.130192356	39	39	1.000000000
case_096	15	6	19.942250792	3.323708465	0	0	6	6	3.323708465	-3.323708465	30	24	0.800000000	6	2	0.333333333	24	4	0.166666667	24	7492.392661050	7490.730806817	18	15	0.833333333
case_097	22	10	16.975604709	1.697560471	0	0	10	10	1.697560471	-1.697560471	50	49	0.980000000	10	7	0.700000000	49	17	0.346938776	49	7952.512701818	7951.819819993	39	38	0.974358974
case_098	20	8	35.707611875	4.463451484	0	0	8	8	4.463451484	-4.463451484	40	38	0.950000000	8	1	0.125000000	38	4	0.105263158	38	7887.470738414	7885.591390421	30	30	1.000000000
case_099	22	15	27.980691060	1.865379404	0	0	15	15	1.865379404	-1.865379404	75	60	0.800000000	15	11	0.733333333	60	13	0.216666667	60	7491.400916859	7490.468227157	45	39	0.866666667
