id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_000	17	24	9.921759798	0.413406658	0	0	24	24	0.413406658	-0.413406658	120	100	0.833333333	24	20	0.833333333	100	34	0.340000000	100	7584.915765993	7584.717330797	76	74	0.973684211
case_001	18	24	6.486810481	0.270283770	1	18	24	24	0.270283770	-0.270283770	120	100	0.833333333	24	22	0.916666667	100	27	0.270000000	100	7581.272357819	7581.142621609	76	76	1.000000000
case_002	19	24	8.562183317	0.356757638	0	0	24	24	0.356757638	-0.356757638	120	96	0.800000000	24	21	0.875000000	96	24	0.250000000	96	7480.866148582	7480.687769763	72	72	1.000000000
